iso_code,location,year,month,total_cases
LVA,Latvia,2021,3,0.0009967422207455238
LVA,Latvia,2021,4,0.0011544382658494555
LVA,Latvia,2021,5,0.0012970025015003764
LVA,Latvia,2021,6,0.0013381914036794211
LVA,Latvia,2021,7,0.001352154733637991
LVA,Latvia,2021,8,0.00138890341373816
LVA,Latvia,2021,9,0.001541331563787987
LVA,Latvia,2021,10,0.0021338285661025307
LVA,Latvia,2021,11,0.0024699611673367214
LVA,Latvia,2021,12,0.002694065797041383
LVA,Latvia,2022,1,0.003824472334621835
LVA,Latvia,2022,2,0.006359644395077484
LVA,Latvia,2022,3,0.007780379137710041
LVA,Latvia,2022,4,0.008008933726822699
LVA,Latvia,2022,5,0.008068487231722706
LVA,Latvia,2022,6,0.008138430466794121
LVA,Latvia,2022,7,0.00841354896376025
LVA,Latvia,2022,8,0.008755153943960073
LVA,Latvia,2022,9,0.009058189363514223
LVA,Latvia,2022,10,0.009270901318148086
LVA,Latvia,2022,11,0.009387165027844964
LVA,Latvia,2022,12,0.00948626182630268
LVA,Latvia,2023,1,0.009496943676347694
LVA,Latvia,2023,2,0.009503623484124249
LVA,Latvia,2023,3,0.009511111490217791
MAC,Macao,2021,2,0.0
MAC,Macao,2021,3,0.0
MAC,Macao,2021,4,0.0
MAC,Macao,2021,5,0.0
MAC,Macao,2021,6,0.0
MAC,Macao,2021,7,0.0
MAC,Macao,2021,8,0.0
MAC,Macao,2021,9,0.0
MAC,Macao,2021,10,0.0
MAC,Macao,2021,11,0.0
MAC,Macao,2021,12,0.0
MAC,Macao,2022,1,0.0
MAC,Macao,2022,2,0.0
MAC,Macao,2022,3,0.0
MAC,Macao,2022,4,0.0
MAC,Macao,2022,5,0.0
MAC,Macao,2022,6,0.0
MAC,Macao,2022,7,0.0
MAC,Macao,2022,8,0.0
MAC,Macao,2022,9,0.0
MAC,Macao,2022,10,0.0
MAC,Macao,2022,11,0.0
MAC,Macao,2022,12,0.0
MAC,Macao,2023,1,0.0
MAC,Macao,2023,2,0.0
MAC,Macao,2023,3,0.0
MAF,Saint Martin (French part),2020,1,0.0
MAF,Saint Martin (French part),2020,2,0.0
MAF,Saint Martin (French part),2020,3,1.752719241661482e-07
MAF,Saint Martin (French part),2020,4,3.700185065729795e-07
MAF,Saint Martin (French part),2020,5,3.992304939340042e-07
MAF,Saint Martin (French part),2020,6,4.187051521746874e-07
MAF,Saint Martin (French part),2020,7,5.160784433781031e-07
MAF,Saint Martin (French part),2020,8,2.0740511026327536e-06
MAF,Saint Martin (French part),2020,9,3.72939705309082e-06
MAF,Saint Martin (French part),2020,10,5.754761510121866e-06
MAF,Saint Martin (French part),2020,11,6.718757093035681e-06
MAF,Saint Martin (French part),2020,12,9.601006512656784e-06
MAF,Saint Martin (French part),2021,1,1.255141723612028e-05
MAF,Saint Martin (French part),2021,2,1.5131809453010795e-05
MAF,Saint Martin (French part),2021,3,1.6134754352405975e-05
MAF,Saint Martin (French part),2021,4,1.6826104719950228e-05
MAF,Saint Martin (French part),2021,5,1.9562294202766207e-05
MAF,Saint Martin (French part),2021,6,2.3048258027848488e-05
MAF,Saint Martin (French part),2021,7,2.571628620682208e-05
MAF,Saint Martin (French part),2021,8,3.26784765278663e-05
MAF,Saint Martin (French part),2021,9,3.695316401169624e-05
MAF,Saint Martin (French part),2021,10,3.837481406326611e-05
MAF,Saint Martin (French part),2021,11,3.925117368409686e-05
MAF,Saint Martin (French part),2021,12,4.009832131756657e-05
MAF,Saint Martin (French part),2022,1,9.353678353000109e-05
MAF,Saint Martin (French part),2022,2,9.58347932024017e-05
MAF,Saint Martin (French part),2022,3,9.725644325397156e-05
MAF,Saint Martin (French part),2022,4,0.00010144349477571844
MAF,Saint Martin (French part),2022,5,0.00010407257363821067
MAF,Saint Martin (French part),2022,6,0.00010664322852598084
MAF,Saint Martin (French part),2022,7,0.00011360541884702506
MAF,Saint Martin (French part),2022,8,0.00011627344702599865
MAF,Saint Martin (French part),2022,9,0.00011663372820345128
MAF,Saint Martin (French part),2022,10,0.00011710112000122768
MAF,Saint Martin (French part),2022,11,0.00011757824912812443
MAF,Saint Martin (French part),2022,12,0.00011885383924288917
MAF,Saint Martin (French part),2023,1,0.00011925306973682317
MAF,Saint Martin (French part),2023,2,0.00011948676563571137
MAF,Saint Martin (French part),2023,3,0.00011954518961043341
MAR,Morocco,2020,1,0.0
MAR,Morocco,2020,2,0.0
MAR,Morocco,2020,3,5.5892269150760594e-06
MAR,Morocco,2020,4,4.244501763556889e-05
MAR,Morocco,2020,5,7.575642055625739e-05
MAR,Morocco,2020,6,0.00011967177488899786
MAR,Morocco,2020,7,0.0002264805380100245
MAR,Morocco,2020,8,0.0005978622706598518
MAR,Morocco,2020,9,0.001179998754790352
MAR,Morocco,2020,10,0.002096388535634817
MAR,Morocco,2020,11,0.0034450962547642075
MAR,Morocco,2020,12,0.004258445618857218
MAR,Morocco,2021,1,0.004583273180982692
MAR,Morocco,2021,2,0.004707122270064317
MAR,Morocco,2021,3,0.004824077330128739
MAR,Morocco,2021,4,0.004974665124974822
MAR,Morocco,2021,5,0.00505472544500227
MAR,Morocco,2021,6,0.00516648077131643
MAR,Morocco,2021,7,0.005998185000801285
MAR,Morocco,2021,8,0.008335630856139278
MAR,Morocco,2021,9,0.009074927832272092
MAR,Morocco,2021,10,0.009211123854678309
MAR,Morocco,2021,11,0.009248369138563615
MAR,Morocco,2021,12,0.009358138049737225
MAR,Morocco,2022,1,0.011016765480108846
MAR,Morocco,2022,2,0.011303987477171562
MAR,Morocco,2022,3,0.011326597555388996
MAR,Morocco,2022,4,0.011343082853589733
MAR,Morocco,2022,5,0.011373034877963904
MAR,Morocco,2022,6,0.011810464914037009
MAR,Morocco,2022,7,0.012276425324432714
MAR,Morocco,2022,8,0.012311762091810433
MAR,Morocco,2022,9,0.01231708841083926
MAR,Morocco,2022,10,0.012323456624083963
MAR,Morocco,2022,11,0.012353155477901005
MAR,Morocco,2022,12,0.012381481368312078
MAR,Morocco,2023,1,0.012388112489443031
MAR,Morocco,2023,2,0.012390225489862145
MAR,Morocco,2023,3,0.012391939259787325
MCO,Monaco,2020,1,0.0
MCO,Monaco,2020,2,9.737329120341566e-09
MCO,Monaco,2020,3,3.505438483322964e-07
MCO,Monaco,2020,4,6.426637219425434e-07
MCO,Monaco,2020,5,6.52401051062885e-07
MCO,Monaco,2020,6,6.816130384239096e-07
MCO,Monaco,2020,7,8.179356461086917e-07
MCO,Monaco,2020,8,1.2755901147647452e-06
MCO,Monaco,2020,9,2.0837884317530952e-06
MCO,Monaco,2020,10,3.4567518377212564e-06
MCO,Monaco,2020,11,5.920296105167672e-06
MCO,Monaco,2020,12,8.305941739651357e-06
MCO,Monaco,2021,1,1.436256045250381e-05
MCO,Monaco,2021,2,1.901700377202708e-05
MCO,Monaco,2021,3,2.2220585052619456e-05
MCO,Monaco,2021,4,2.3875931003077522e-05
MCO,Monaco,2021,5,2.4382272117335282e-05
MCO,Monaco,2021,6,2.5083359813999878e-05
MCO,Monaco,2021,7,2.7975346562741323e-05
MCO,Monaco,2021,8,3.1042605235648917e-05
MCO,Monaco,2021,9,3.225977137569161e-05
MCO,Monaco,2021,10,3.326271627508679e-05
MCO,Monaco,2021,11,3.639813625183678e-05
MCO,Monaco,2021,12,4.9514318576936865e-05
MCO,Monaco,2022,1,8.089773033179773e-05
MCO,Monaco,2022,2,9.131667249056321e-05
MCO,Monaco,2022,3,0.00010439390549918194
MCO,Monaco,2022,4,0.0001145304651134575
MCO,Monaco,2022,5,0.00011865909266048233
MCO,Monaco,2022,6,0.0001266437025391624
MCO,Monaco,2022,7,0.00013735476457153815
MCO,Monaco,2022,8,0.00014001305542139138
MCO,Monaco,2022,9,0.00014237922639763438
MCO,Monaco,2022,10,0.00014563149432382847
MCO,Monaco,2022,11,0.00015036383627631448
MCO,Monaco,2022,12,0.0001552909248112073
MCO,Monaco,2023,1,0.0001564107176600466
MCO,Monaco,2023,2,0.00015689758411606368
MCO,Monaco,2023,3,0.00015739418790120107
MDA,Moldova,2020,1,0.0
MDA,Moldova,2020,2,0.0
MDA,Moldova,2020,3,3.437277179480573e-06
MDA,Moldova,2020,4,3.671946811280805e-05
MDA,Moldova,2020,5,7.8852891216526e-05
MDA,Moldova,2020,6,0.00015927349242142702
MDA,Moldova,2020,7,0.00023703580277647477
MDA,Moldova,2020,8,0.0003573599787165355
MDA,Moldova,2020,9,0.0005066234968022513
MDA,Moldova,2020,10,0.0007322568871788061
MDA,Moldova,2020,11,0.0010420597504715934
MDA,Moldova,2020,12,0.0014006271579990513
MDA,Moldova,2021,1,0.0015532305799730443
MDA,Moldova,2021,2,0.0018000037118698607
MDA,Moldova,2021,3,0.0022237138512124035
MDA,Moldova,2021,4,0.002439278843278525
MDA,Moldova,2021,5,0.002484430838409549
MDA,Moldova,2021,6,0.0024992705279889495
MDA,Moldova,2021,7,0.0025254347313353074
MDA,Moldova,2021,8,0.002601853290271748
MDA,Moldova,2021,9,0.002851469722271704
MDA,Moldova,2021,10,0.0032825997064039472
MDA,Moldova,2021,11,0.0035357215768872263
MDA,Moldova,2021,12,0.003659093536841954
MDA,Moldova,2022,1,0.0042912214686762875
MDA,Moldova,2022,2,0.0048861917525873984
MDA,Moldova,2022,3,0.004999553738206415
MDA,Moldova,2022,4,0.0050362050450153805
MDA,Moldova,2022,5,0.005053352481596302
MDA,Moldova,2022,6,0.005065047013869832
MDA,Moldova,2022,7,0.005182079972567218
MDA,Moldova,2022,8,0.005599470585310659
MDA,Moldova,2022,9,0.005739542064706772
MDA,Moldova,2022,10,0.005781276257316556
MDA,Moldova,2022,11,0.005793516080020825
MDA,Moldova,2022,12,0.00580790785246069
MDA,Moldova,2023,1,0.0058285802021831755
MDA,Moldova,2023,2,0.005914064214530654
MDA,Moldova,2023,3,0.006015235064091003
MDG,Madagascar,2020,1,0.0
MDG,Madagascar,2020,2,0.0
MDG,Madagascar,2020,3,4.284424812950289e-07
MDG,Madagascar,2020,4,1.2463781274037205e-06
MDG,Madagascar,2020,5,7.380895473218908e-06
MDG,Madagascar,2020,6,2.081840965929027e-05
MDG,Madagascar,2020,7,0.00010465681338543116
MDG,Madagascar,2020,8,0.00014453117613322987
MDG,Madagascar,2020,9,0.00015946823900383385
MDG,Madagascar,2020,10,0.00016661543857816454
MDG,Madagascar,2020,11,0.00016885502427584312
MDG,Madagascar,2020,12,0.0001724870480377305
MDG,Madagascar,2021,1,0.00018564217967931198
MDG,Madagascar,2021,2,0.00019625586842048428
MDG,Madagascar,2021,3,0.00023784400109346312
MDG,Madagascar,2021,4,0.00036041750006032277
MDG,Madagascar,2021,5,0.0004025606604931611
MDG,Madagascar,2021,6,0.0004108568649036921
MDG,Madagascar,2021,7,0.00041610528529955617
MDG,Madagascar,2021,8,0.0004174295620599226
MDG,Madagascar,2021,9,0.0004245183376595313
MDG,Madagascar,2021,10,0.00042485914417874325
MDG,Madagascar,2021,11,0.00043165579990474165
MDG,Madagascar,2021,12,0.0004895831708416537
MDG,Madagascar,2022,1,0.0005776086260895414
MDG,Madagascar,2022,2,0.0006198686344718238
MDG,Madagascar,2022,3,0.0006232766996639434
MDG,Madagascar,2022,4,0.0006249515202726421
MDG,Madagascar,2022,5,0.0006268600367802291
MDG,Madagascar,2022,6,0.000636636315217052
MDG,Madagascar,2022,7,0.0006474447505406311
MDG,Madagascar,2022,8,0.0006487592899718772
MDG,Madagascar,2022,9,0.0006492461564278943
MDG,Madagascar,2022,10,0.0006499277694663183
MDG,Madagascar,2022,11,0.0006549230193050534
MDG,Madagascar,2022,12,0.0006597040479031412
MDG,Madagascar,2023,1,0.0006604538222454075
MDG,Madagascar,2023,2,0.0006608238407519805
MDG,Madagascar,2023,3,0.0006626155093101232
MDV,Maldives,2020,1,0.0
MDV,Maldives,2020,2,0.0
MDV,Maldives,2020,3,1.752719241661482e-07
MDV,Maldives,2020,4,3.855982331655261e-06
MDV,Maldives,2020,5,1.62808142892111e-05
MDV,Maldives,2020,6,2.298983405312644e-05
MDV,Maldives,2020,7,3.6933689353455565e-05
MDV,Maldives,2020,8,7.599011645514558e-05
MDV,Maldives,2020,9,0.00010020685397743507
MDV,Maldives,2020,10,0.00011352752021406232
MDV,Maldives,2020,11,0.0001266923891847641
MDV,Maldives,2020,12,0.00013395643670853892
MDV,Maldives,2021,1,0.00015424903059533076
MDV,Maldives,2021,2,0.00019273095527892064
MDV,Maldives,2021,3,0.0002344651478887046
MDV,Maldives,2021,4,0.00029051321430539066
MDV,Maldives,2021,5,0.0006270450460335156
MDV,Maldives,2021,6,0.0007185954144229669
MDV,Maldives,2021,7,0.0007539808684462882
MDV,Maldives,2021,8,0.0007898142396091451
MDV,Maldives,2021,9,0.0008258131453670479
MDV,Maldives,2021,10,0.0008547816995000641
MDV,Maldives,2021,11,0.0008924262138793045
MDV,Maldives,2021,12,0.0009318623968166879
MDV,Maldives,2022,1,0.0013523202682330369
MDV,Maldives,2022,2,0.0016572155176491719
MDV,Maldives,2022,3,0.0017286485640759977
MDV,Maldives,2022,4,0.0017465165630118245
MDV,Maldives,2022,5,0.0017506451905588492
MDV,Maldives,2022,6,0.0017681626456463437
MDV,Maldives,2022,7,0.001796391162766214
MDV,Maldives,2022,8,0.0018000037118698607
MDV,Maldives,2022,9,0.001801814855086244
MDV,Maldives,2022,10,0.0018049502750629941
MDV,Maldives,2022,11,0.001807423556659561
MDV,Maldives,2022,12,0.0018081538563435866
MDV,Maldives,2023,1,0.001808368077584234
MDV,Maldives,2023,2,0.00180853361217928
MDV,Maldives,2023,3,0.0018089133680149732
MEX,Mexico,2020,1,0.0
MEX,Mexico,2020,2,3.8949316481366265e-08
MEX,Mexico,2020,3,2.4090152243725037e-05
MEX,Mexico,2020,4,0.00028187620337564767
MEX,Mexico,2020,5,0.0011707093428095462
MEX,Mexico,2020,6,0.002622691174589279
MEX,Mexico,2020,7,0.004694317682271068
MEX,Mexico,2020,8,0.006406578321437531
MEX,Mexico,2020,9,0.007820779316230339
MEX,Mexico,2020,10,0.009518638445627815
MEX,Mexico,2020,11,0.011479678106489885
MEX,Mexico,2020,12,0.014567696765082046
MEX,Mexico,2021,1,0.01885878191115065
MEX,Mexico,2021,2,0.020807513588004607
MEX,Mexico,2021,3,0.022174352213956073
MEX,Mexico,2021,4,0.023113741566182785
MEX,Mexico,2021,5,0.023771410512299775
MEX,Mexico,2021,6,0.0247300018775518
MEX,Mexico,2021,7,0.028282189277981526
MEX,Mexico,2021,8,0.03333900824874467
MEX,Mexico,2021,9,0.036195366110234786
MEX,Mexico,2021,10,0.03752408309268011
MEX,Mexico,2021,11,0.03828010880024167
MEX,Mexico,2021,12,0.0392883897559948
MEX,Mexico,2022,1,0.05225140389403192
MEX,Mexico,2022,2,0.0555281806776219
MEX,Mexico,2022,3,0.056054074348753306
MEX,Mexico,2022,4,0.05623112820414848
MEX,Mexico,2022,5,0.05654131082327696
MEX,Mexico,2022,6,0.05920728442580616
MEX,Mexico,2022,7,0.06696913342620019
MEX,Mexico,2022,8,0.06887821469887612
MEX,Mexico,2022,9,0.06928286888513015
MEX,Mexico,2022,10,0.06941647477799036
MEX,Mexico,2022,11,0.06964771686994023
MEX,Mexico,2022,12,0.07076507538649943
MEX,Mexico,2023,1,0.07189884130262639
MEX,Mexico,2023,2,0.07265352325876935
MEX,Mexico,2023,3,0.07330149382508247
MHL,Marshall Islands,2020,1,0.0
MHL,Marshall Islands,2020,2,0.0
MHL,Marshall Islands,2020,3,0.0
MHL,Marshall Islands,2020,4,0.0
MHL,Marshall Islands,2020,5,0.0
MHL,Marshall Islands,2020,6,0.0
MHL,Marshall Islands,2020,7,0.0
MHL,Marshall Islands,2020,8,0.0
MHL,Marshall Islands,2020,9,0.0
MHL,Marshall Islands,2020,10,9.737329120341566e-09
MHL,Marshall Islands,2020,11,3.8949316481366265e-08
MHL,Marshall Islands,2020,12,3.8949316481366265e-08
MHL,Marshall Islands,2021,1,3.8949316481366265e-08
MHL,Marshall Islands,2021,2,3.8949316481366265e-08
MHL,Marshall Islands,2021,3,3.8949316481366265e-08
MHL,Marshall Islands,2021,4,3.8949316481366265e-08
MHL,Marshall Islands,2021,5,3.8949316481366265e-08
MHL,Marshall Islands,2021,6,3.8949316481366265e-08
MHL,Marshall Islands,2021,7,3.8949316481366265e-08
MHL,Marshall Islands,2021,8,3.8949316481366265e-08
MHL,Marshall Islands,2021,9,3.8949316481366265e-08
MHL,Marshall Islands,2021,10,3.8949316481366265e-08
MHL,Marshall Islands,2021,11,3.8949316481366265e-08
MHL,Marshall Islands,2021,12,3.8949316481366265e-08
MHL,Marshall Islands,2022,1,6.816130384239097e-08
MHL,Marshall Islands,2022,2,6.816130384239097e-08
MHL,Marshall Islands,2022,3,6.816130384239097e-08
MHL,Marshall Islands,2022,4,1.6553459504580663e-07
MHL,Marshall Islands,2022,5,1.6553459504580663e-07
MHL,Marshall Islands,2022,6,1.752719241661482e-07
MHL,Marshall Islands,2022,7,6.231890637018602e-07
MHL,Marshall Islands,2022,8,0.00014619625941280829
MHL,Marshall Islands,2022,9,0.0001490298221868277
MHL,Marshall Islands,2022,10,0.00014971143522525158
MHL,Marshall Islands,2022,11,0.0001513278318592283
MHL,Marshall Islands,2022,12,0.0001513570438465893
MHL,Marshall Islands,2023,1,0.00015174653701140298
MHL,Marshall Islands,2023,2,0.0001520776062014946
MHL,Marshall Islands,2023,3,0.00015310002575913046
MKD,North Macedonia,2020,1,0.0
MKD,North Macedonia,2020,2,9.737329120341566e-09
MKD,North Macedonia,2020,3,3.2035812805923754e-06
MKD,North Macedonia,2020,4,1.4265187161300396e-05
MKD,North Macedonia,2020,5,2.1675294621880327e-05
MKD,North Macedonia,2020,6,6.167624264824348e-05
MKD,North Macedonia,2020,7,0.00010470550003103286
MKD,North Macedonia,2020,8,0.00013963329958569806
MKD,North Macedonia,2020,9,0.00017503822826726
MKD,North Macedonia,2020,10,0.0003074172176583036
MKD,North Macedonia,2020,11,0.0006025069766502547
MKD,North Macedonia,2020,12,0.0008114018982689424
MKD,North Macedonia,2021,1,0.0009025725108227005
MKD,North Macedonia,2021,2,0.0010008611109634284
MKD,North Macedonia,2021,3,0.0012660670068850512
MKD,North Macedonia,2021,4,0.0014836476260790836
MKD,North Macedonia,2021,5,0.0015119832538192774
MKD,North Macedonia,2021,6,0.0015159463467712565
MKD,North Macedonia,2021,7,0.0015227235278390142
MKD,North Macedonia,2021,8,0.001718570428436444
MKD,North Macedonia,2021,9,0.0018638026922663386
MKD,North Macedonia,2021,10,0.001972315487983425
MKD,North Macedonia,2021,11,0.0020992220984088366
MKD,North Macedonia,2021,12,0.002191376181203749
MKD,North Macedonia,2022,1,0.0026183775377889677
MKD,North Macedonia,2022,2,0.0028945379289709748
MKD,North Macedonia,2022,3,0.0029793987522547514
MKD,North Macedonia,2022,4,0.003014394713113259
MKD,North Macedonia,2022,5,0.003037423496482867
MKD,North Macedonia,2022,6,0.003057696615711418
MKD,North Macedonia,2022,7,0.0031841942583137753
MKD,North Macedonia,2022,8,0.0033140123301461694
MKD,North Macedonia,2022,9,0.003339524132441464
MKD,North Macedonia,2022,10,0.003351062867449069
MKD,North Macedonia,2022,11,0.003358132168390437
MKD,North Macedonia,2022,12,0.0033652501559774065
MKD,North Macedonia,2023,1,0.0033743058720593242
MKD,North Macedonia,2023,2,0.003378950578049727
MKD,North Macedonia,2023,3,0.003383643970685732
MLI,Mali,2020,1,0.0
MLI,Mali,2020,2,0.0
MLI,Mali,2020,3,1.6553459504580663e-07
MLI,Mali,2020,4,4.693392636004636e-06
MLI,Mali,2020,5,1.2152186742186276e-05
MLI,Mali,2020,6,2.113974152026154e-05
MLI,Mali,2020,7,2.343775119266215e-05
MLI,Mali,2020,8,2.7001613650707164e-05
MLI,Mali,2020,9,3.01954576021792e-05
MLI,Mali,2020,10,3.4518831731610855e-05
MLI,Mali,2020,11,4.564859891616127e-05
MLI,Mali,2020,12,6.844368638688087e-05
MLI,Mali,2021,1,7.857050867203611e-05
MLI,Mali,2021,2,8.14527580916572e-05
MLI,Mali,2021,3,9.735381654517498e-05
MLI,Mali,2021,4,0.00013452120179751874
MLI,Mali,2021,5,0.00013890299990167244
MLI,Mali,2021,6,0.00014043176057356607
MLI,Mali,2021,7,0.000141911834599858
MLI,Mali,2021,8,0.0001448232960068401
MLI,Mali,2021,9,0.00014794897865446976
MLI,Mali,2021,10,0.00015616728443203806
MLI,Mali,2021,11,0.00016907898284561096
MLI,Mali,2021,12,0.0002012705929174602
MLI,Mali,2022,1,0.00029255805342066237
MLI,Mali,2022,2,0.0002958005840177361
MLI,Mali,2022,3,0.00029679379158801096
MLI,Mali,2022,4,0.0002999486862230016
MLI,Mali,2022,5,0.0003028017236552617
MLI,Mali,2022,6,0.00030344438737720425
MLI,Mali,2022,7,0.0003040188897953044
MLI,Mali,2022,8,0.00030541132785951325
MLI,Mali,2022,9,0.000317777735842347
MLI,Mali,2022,10,0.00031871251943789983
MLI,Mali,2022,11,0.00031897542732414904
MLI,Mali,2022,12,0.00031909227527359313
MLI,Mali,2023,1,0.00031918964856479654
MLI,Mali,2023,2,0.0003213513356295124
MLI,Mali,2023,3,0.00032237375518714826
MLT,Malta,2020,1,0.0
MLT,Malta,2020,2,0.0
MLT,Malta,2020,3,1.6456086213377247e-06
MLT,Malta,2020,4,4.527858040958828e-06
MLT,Malta,2020,5,6.017669396371088e-06
MLT,Malta,2020,6,6.52401051062885e-06
MLT,Malta,2020,7,8.023559195161451e-06
MLT,Malta,2020,8,1.9357810291239035e-05
MLT,Malta,2020,9,3.079917200764038e-05
MLT,Malta,2020,10,5.9855362102739613e-05
MLT,Malta,2020,11,9.715906996276816e-05
MLT,Malta,2020,12,0.00012438464218324317
MLT,Malta,2021,1,0.00017432740324147507
MLT,Malta,2021,2,0.00021891463328351912
MLT,Malta,2021,3,0.0002827038763508767
MLT,Malta,2021,4,0.00029496317371338675
MLT,Malta,2021,5,0.00029732934468962974
MLT,Malta,2021,6,0.0002981862296522198
MLT,Malta,2021,7,0.00033394170218211403
MLT,Malta,2021,8,0.0003522089316118748
MLT,Malta,2021,9,0.00036173203949156884
MLT,Malta,2021,10,0.0003666591280264617
MLT,Malta,2021,11,0.00038401104851891037
MLT,Malta,2021,12,0.000510917658944322
MLT,Malta,2022,1,0.0006593535040548089
MLT,Malta,2022,2,0.0006939989210649842
MLT,Malta,2022,3,0.0007744974209028479
MLT,Malta,2022,4,0.0008933123108292557
MLT,Malta,2022,5,0.0009225340355194007
MLT,Malta,2022,6,0.0010042302268390665
MLT,Malta,2022,7,0.0010986433699898984
MLT,Malta,2022,8,0.0011105423861749557
MLT,Malta,2022,9,0.001116793751470215
MLT,Malta,2022,10,0.0011231911767022795
MLT,Malta,2022,11,0.0011277579840597196
MLT,Malta,2022,12,0.0011332693123418329
MLT,Malta,2023,1,0.0011398712214854246
MLT,Malta,2023,2,0.0011439122130703662
MLT,Malta,2023,3,0.0011490437855167861
MMR,Myanmar,2020,1,0.0
MMR,Myanmar,2020,2,0.0
MMR,Myanmar,2020,3,1.3632260768478193e-07
MMR,Myanmar,2020,4,1.460599368051235e-06
MMR,Myanmar,2020,5,2.181161722956511e-06
MMR,Myanmar,2020,6,2.9114614069821283e-06
MMR,Myanmar,2020,7,3.437277179480573e-06
MMR,Myanmar,2020,8,8.588324284141262e-06
MMR,Myanmar,2020,9,0.00012098631432024397
MMR,Myanmar,2020,10,0.0005014335003811093
MMR,Myanmar,2020,11,0.0008713546336628855
MMR,Myanmar,2020,12,0.0012135633282681696
MMR,Myanmar,2021,1,0.001364637989570269
MMR,Myanmar,2021,2,0.001381688052859987
MMR,Myanmar,2021,3,0.0013869267359267307
MMR,Myanmar,2021,4,0.0013906561329798215
MMR,Myanmar,2021,5,0.001398562844225539
MMR,Myanmar,2021,6,0.0015314579120599605
MMR,Myanmar,2021,7,0.002913262812869392
MMR,Myanmar,2021,8,0.0038879402458282214
MMR,Myanmar,2021,9,0.004518860748851633
MMR,Myanmar,2021,10,0.004869375385196569
MMR,Myanmar,2021,11,0.005086800207124675
MMR,Myanmar,2021,12,0.005168905366267395
MMR,Myanmar,2022,1,0.00521465133847476
MMR,Myanmar,2022,2,0.005724488153886724
MMR,Myanmar,2022,3,0.005955223904722338
MMR,Myanmar,2022,4,0.0059678434832623
MMR,Myanmar,2022,5,0.005972254493353815
MMR,Myanmar,2022,6,0.005974786198925104
MMR,Myanmar,2022,7,0.005979615914168793
MMR,Myanmar,2022,8,0.005990609358745659
MMR,Myanmar,2022,9,0.006067972438606773
MMR,Myanmar,2022,10,0.006151226602585693
MMR,Myanmar,2022,11,0.006166114978810695
MMR,Myanmar,2022,12,0.006170379928965405
MMR,Myanmar,2023,1,0.006171713943054892
MMR,Myanmar,2023,2,0.006172668201308685
MMR,Myanmar,2023,3,0.006174206699309699
MNE,Montenegro,2020,1,0.0
MNE,Montenegro,2020,2,0.0
MNE,Montenegro,2020,3,8.860969499510826e-07
MNE,Montenegro,2020,4,3.125682647629643e-06
MNE,Montenegro,2020,5,3.1548946349906676e-06
MNE,Montenegro,2020,6,4.8491899019301e-06
MNE,Montenegro,2020,7,2.9805964437365537e-05
MNE,Montenegro,2020,8,4.649574654963098e-05
MNE,Montenegro,2020,9,0.00010650690591829605
MNE,Montenegro,2020,10,0.00017970240891590361
MNE,Montenegro,2020,11,0.000338586408172517
MNE,Montenegro,2020,12,0.0004641590045084418
MNE,Montenegro,2021,1,0.0005957590075698581
MNE,Montenegro,2021,2,0.000733620113255654
MNE,Montenegro,2021,3,0.0008845097653044669
MNE,Montenegro,2021,4,0.0009470526302444208
MNE,Montenegro,2021,5,0.0009699061416898624
MNE,Montenegro,2021,6,0.0009759724977318352
MNE,Montenegro,2021,7,0.0009911237818430868
MNE,Montenegro,2021,8,0.0011178940696608135
MNE,Montenegro,2021,9,0.0012760185572460402
MNE,Montenegro,2021,10,0.001400364250112802
MNE,Montenegro,2021,11,0.0015297636167930211
MNE,Montenegro,2021,12,0.0016391625094600588
MNE,Montenegro,2022,1,0.002136038939812848
MNE,Montenegro,2022,2,0.0022409683984136487
MNE,Montenegro,2022,3,0.0022689534823055104
MNE,Montenegro,2022,4,0.0022897134679900786
MNE,Montenegro,2022,5,0.0023091491769142805
MNE,Montenegro,2022,6,0.0023368031916160504
MNE,Montenegro,2022,7,0.0025176253933807935
MNE,Montenegro,2022,8,0.0026804822229185062
MNE,Montenegro,2022,9,0.002726091872518186
MNE,Montenegro,2022,10,0.0027529571635612083
MNE,Montenegro,2022,11,0.0027623926354788195
MNE,Montenegro,2022,12,0.00277239287248541
MNE,Montenegro,2023,1,0.0027877096911917074
MNE,Montenegro,2023,2,0.0028062398285077176
MNE,Montenegro,2023,3,0.0028169314158818523
MNG,Mongolia,2020,1,0.0
MNG,Mongolia,2020,2,0.0
MNG,Mongolia,2020,3,1.1684794944409881e-07
MNG,Mongolia,2020,4,3.700185065729795e-07
MNG,Mongolia,2020,5,1.7429819125411405e-06
MNG,Mongolia,2020,6,2.1422124064751447e-06
MNG,Mongolia,2020,7,2.833562774019396e-06
MNG,Mongolia,2020,8,2.9309360652228116e-06
MNG,Mongolia,2020,9,3.0477840146669102e-06
MNG,Mongolia,2020,10,3.310691900916133e-06
MNG,Mongolia,2020,11,7.634066030347788e-06
MNG,Mongolia,2020,12,1.1636108298808172e-05
MNG,Mongolia,2021,1,1.732270850508765e-05
MNG,Mongolia,2021,2,2.8306415752832934e-05
MNG,Mongolia,2021,3,8.225121907952521e-05
MNG,Mongolia,2021,4,0.00035033936442076924
MNG,Mongolia,2021,5,0.0005690397764636408
MNG,Mongolia,2021,6,0.0011244472921588034
MNG,Mongolia,2021,7,0.0016080906922370487
