YEAR,APT_IATA,APT_AIRPORT,APT_COUNTRY,APT_LATITUDE,APT_LONGITUDE,FLT_TOT_1_ORIG,FLT_TOT_1_NORMALIZED
2020,SKN,Stokmarknes Airport,Norway,68.5788269,15.03341675,3298,0.01398702235039654
2020,SKP,Skopje Alexander the Great Airport,Republic of North Macedonia,41.961601,21.621401,8250,0.03498876118580092
2020,SLM,Salamanca Airport,Spain,40.95209885,-5.501989841,2626,0.011137028711989481
2020,SMA,Santa Maria Airport,Portugal,36.97140121,-25.17060089,2057,0.008723864455659697
2020,SNN,Shannon Airport,Ireland,52.702,-8.92482,9137,0.038750583146019764
2020,SNR,Saint-Nazaire Montoir Airport,France,47.3105556,-2.1566667,1783,0.007561813478094915
2020,SOF,Sofia Airport,Bulgaria,42.69669342,23.41143608,34984,0.14836931167564357
2020,SOG,Sogndal Airport,Norway,61.156101,7.13778,4850,0.020569150515289028
2020,SOJ,Sorkjosen Airport,Norway,69.78679657,20.95940018,1387,0.0058823529411764705
2020,SOU,Southampton Airport,United Kingdom,50.95029831,-1.35679996,10660,0.04520972051401671
2020,SPC,La Palma Airport,Spain,28.626499,-17.7556,13034,0.055278001611603546
2020,SQQ,Siauliai International Airport,Lithuania,55.89390182,23.39500046,2871,0.012176088892658721
2020,SSJ,Sandnessjoen Airport,Norway,65.95680237,12.46889973,3307,0.014025191908053777
2020,STN,London Stansted Airport,United Kingdom,51.88499832,0.234999999,85394,0.362161245175792
2020,STR,Stuttgart Airport,Germany,48.68989944,9.221960068,49858,0.21145086729717122
2020,SVG,Stavanger Airport,Norway,58.87670135,5.63778019,42359,0.17964714364476864
2020,SVJ,Svolvaer Airport,Norway,68.24330139,14.66919994,2754,0.011679884643114636
2020,SVQ,Seville Airport,Spain,37.41799927,-5.893109798,27182,0.11528054624878069
2020,SXB,Strasbourg Airport,France,48.53829956,7.628230095,9445,0.040056830230289664
2020,SXF,Berlin Schonefeld Airport,Germany,52.380001,13.5225,43167,0.18307392170999617
2020,SXL,Sligo Airport,Ireland,54.28020096,-8.599209785,43,0.00018236566436235634
2020,SZG,Salzburg Airport,Austria,47.79330063,13.00430012,14656,0.0621570041138301
2020,SZY,Olsztyn-Mazury Regional Airport,Poland,53.481899,20.9377,1023,0.004338606387039315
2020,SZZ,Solidarity Szczecin-Goleniow Airport,Poland,53.58470154,14.90219975,3236,0.013724076508757793
2020,TAY,Tartu Airport,Estonia,58.30749893,26.69039917,911,0.003863607447304805
2020,TBS,Tbilisi International Airport,Georgia,41.6692009,44.95470047,10880,0.046142754145638065
2020,TFN,Tenerife-North Airport (Los Rodeos Airport),Spain,28.48270035,-16.34149933,43420,0.18414691038636075
2020,TFS,Tenerife-South Airport (Reina Sofia Airport),Spain,28.04450035,-16.57250023,28189,0.11955129564442936
2020,TGD,Podgorica Airport,Montenegro,42.359402,19.2519,5816,0.024666016370499172
2020,TIA,Tirana International Airport,Albania,41.41469955,19.72060013,15288,0.06483735527376056
2020,TLL,Tallinn Airport (Lennart Meri Tallinn Airport),Estonia,59.41329956,24.83279991,19186,0.08136901480130625
2020,TLN,Toulon-Hyeres Airport (Hyeres Le Palyvestre Airport),France,43.09730148,6.146029949,7324,0.03106153780906739
2020,TLS,Toulouse-Blagnac Airport,France,43.629101,1.36382,41071,0.17418465583782178
2020,TLV,Ben Gurion Airport,Israel,32.01139832,34.88669968,54119,0.22952203231689214
2020,TNF,Toussus-le-Noble Airport,France,48.75189972,2.106189966,11095,0.04705458246744985
2020,TNG,Tangier Ibn Battouta Airport,Morocco,35.72689819,-5.916890144,6390,0.027100385936638535
2020,TOJ,Madrid-Torrejon Airport,Spain,40.49670029,-3.445869923,1047,0.004440391874125281
2020,TOS,Tromse Airport,Norway,69.6832962,18.91889954,33081,0.14029857076211882
2020,TRD,Trondheim Airport,Norway,63.4578018,10.9239998,33645,0.14269052970863905
2020,TRN,Turin Airport (Caselle Airport),Italy,45.200802,7.64963,17049,0.07230586538869332
2020,TSF,Treviso-Sant'Angelo Airport,Italy,45.648399,12.1944,3619,0.01534840324017134
2020,TUF,Tours Val de Loire Airport,France,47.43220139,0.727605999,1890,0.008015607108019848
2020,TXL,Berlin Tegel Airport,Germany,52.5597,13.2877,59667,0.253051444081598
2020,UIP,Quimper-Cornouaille Airport,France,47.97499847,-4.167789936,1611,0.00683235082064549
2020,VAW,Varddo Air,Norway,70.35540009,31.04490089,1636,0.006938377369693371
2020,VCE,Venice Marco Polo Airport,Italy,45.505299,12.3519,34365,0.14574409432121804
2020,VDE,El Hierro Airport,Spain,27.81480026,-17.88710022,3729,0.015814920055982017
2020,VDS,Vadso Airport,Norway,70.06529999,29.84469986,5974,0.025336104160481786
2020,VGO,Vigo-Peinador Airport,Spain,42.23180008,-8.62677002,4033,0.017104202892404257
2020,VIE,Vienna International Airport,Austria,48.11029816,16.56970024,108129,0.45858178887993556
2020,VIT,Vitoria Airport,Spain,42.88280106,-2.7244699,8759,0.03714746172441579
2020,VLC,Valencia Airport,Spain,39.4893,-0.481625,31201,0.13232537427371813
2020,VLL,Valladolid Airport,Spain,41.70610046,-4.851940155,1331,0.005644853471309216
2020,VNO,Vilnius Airport,Lithuania,54.634102,25.285801,20351,0.08630985198693752
2020,VNT,Ventspils International Airport,Latvia,57.35779953,21.5442009,3,1.2723185885745791e-05
2020,WAT,Waterford Airport,Ireland,52.18719864,-7.086959839,463,0.001963611688366767
2020,WAW,Warsaw Chopin Airport,Poland,52.16569901,20.96710014,79844,0.3386233512871623
2020,WMI,Warsaw Modlin Airport,Poland,52.451099,20.6518,8614,0.03653250773993808
2020,WRO,Copernicus Airport Wroclaw,Poland,51.10269928,16.88579941,13661,0.05793714746172442
2020,XCR,Chalons Vatry Airport,France,48.77333333,4.206111111,2805,0.011896178803172314
2020,XRY,Jerez Airport (La Parra Airport),Spain,36.74459839,-6.060110092,7857,0.033322023834768226
2020,ZAG,Franjo Tudman Airport,Croatia,45.74290085,16.06879997,21278,0.09024131642563298
2020,ZAZ,Zaragoza Airport,Spain,41.66619873,-1.04155004,6151,0.026086772127740788
2020,ZRH,Zurich Airport,Switzerland,47.464699,8.54917,105370,0.4468806989270113
2020,ZTH,Zakynthos International Airport (Dionysios SolomosAirport),Greece,37.7509,20.8843,4784,0.020289240425802622
2021,ABC,Albacete Airport,Spain,38.94850159,-1.863520026,735,0.002626181781801811
2021,ABZ,Aberdeen Airport,United Kingdom,57.20190048,-2.197779894,27200,0.09718659110885612
2021,ACE,Lanzarote Airport,Spain,28.945499,-13.6052,37360,0.13348864131716415
2021,ADB,Adnan Menderes Airport,Türkiye,38.29240036,27.15699959,53196,0.19007124634657024
2021,AES,Alesund Airport,Norway,62.5625,6.119699955,10932,0.039060434338309385
2021,AGA,Agadir-Al Massira Airport,Morocco,30.32500076,-9.413069725,7284,0.02602599741312162
2021,AGF,Agen La Garenne Airport,France,44.17470169,0.590556026,1858,0.006638701701479952
2021,AGP,Malaga Airport,Spain,36.67490005,-4.499110222,87463,0.31250848596153985
2021,AJA,Ajaccio Napoleon Bonaparte Airport,France,41.92359924,8.802920341,16414,0.05864782009046928
2021,ALC,Alicante-Elche Airport,Spain,38.28219986,-0.558156013,51272,0.18319672424019381
2021,ALF,Alta Airport,Norway,69.97609711,23.37170029,8352,0.02984200032871935
2021,AMS,Amsterdam Airport Schiphol,Netherlands,52.308601,4.76389,279874,1.0
2021,ANE,Angers - Loire Airport,France,47.560299,-0.312222,1621,0.005791892065715286
2021,ANR,Antwerp International Airport,Belgium,51.18939972,4.460279942,13354,0.04771432859072297
2021,ANX,Andoya Airport,Norway,69.29250336,16.14419937,3316,0.011848188827829667
2021,ARN,Stockholm Arlanda Airport,Sweden,59.65190125,17.91860008,91016,0.3252034844251342
2021,ATH,Athens International Airport (Eleftherios Venizelos Airport),Greece,37.93640137,23.94449997,153061,0.546892530210023
2021,AVN,Avignon - Provence Airport,France,43.90729904,4.901830196,7436,0.02656909895167111
2021,AYT,Antalya Airport,Türkiye,36.898701,30.800501,133038,0.47534962161544125
2021,BBU,Aurel Vlaicu International Airport (Baneasa Airport),Romania,44.50320053,26.10210037,5925,0.021170240894116638
2021,BCN,Barcelona El Prat Airport,Spain,41.2971,2.07846,163694,0.5848846266534226
2021,BDS,Brindisi - Salento Airport,Italy,40.6576,17.947001,15607,0.05576437968514403
2021,BDU,Bardufoss Airport,Norway,69.05580139,18.54039955,3081,0.011008525264940653
2021,BEG,Belgrade Nikola Tesla Airport,Serbia,44.81840134,20.3090992,49367,0.17639008982613605
2021,BER,Berlin Brandenburg Airport,Germany,52.35138889,13.49388889,103914,0.37128850840020866
2021,BES,Brest Bretagne Airport,France,48.44789886,-4.418540001,12191,0.0435588872135318
2021,BFS,Belfast International Airport,United Kingdom,54.65750122,-6.215829849,28140,0.10054524536041219
2021,BGO,Bergen Airport,Norway,60.29339981,5.218140125,70612,0.25229924894774075
2021,BGY,Il Caravaggio International Airport (Orio al Serio Airport),Italy,45.673901,9.70417,51870,0.1853334000300135
2021,BHD,George Best Belfast City Airport,United Kingdom,54.61809921,-5.872499943,12705,0.04539542794257416
2021,BHX,Birmingham Airport,United Kingdom,52.45389938,-1.748029947,34573,0.12353058876494423
2021,BIA,Bastia - Poretta Airport,France,42.55270004,9.483730316,14977,0.05351336672931391
2021,BIO,Bilbao Airport,Spain,43.30110168,-2.910609961,23386,0.08355903013498932
2021,BIQ,Biarritz Pays Basque Airport,France,43.4683333,-1.5311111,9557,0.034147509236299195
2021,BJF,Batsfjord Airport,Norway,70.60050201,29.69140053,2264,0.008089354495237143
2021,BJZ,Badajoz Airport (Talavera la Real Air Base),Spain,38.8913002,-6.82133007,1424,0.005088003887463644
2021,BLQ,Bologna Guglielmo Marconi Airport,Italy,44.5354,11.2887,42214,0.15083216018636958
2021,BMA,Stockholm Bromma Airport,Sweden,59.35440063,17.94169998,22271,0.07957509450681378
2021,BNN,Bronnoysund Airport,Norway,65.46109772,12.21749973,6292,0.02248154526679863
2021,BOD,Bordeaux-Merignac Airport,France,44.82830048,-0.715556026,38598,0.13791206042719223
2021,BOO,Bodo Airport,Norway,67.26920319,14.36530018,33410,0.11937514738775307
2021,BQH,London Biggin Hill Airport,United Kingdom,51.3307991,0.032499999,18968,0.06777335515267585
2021,BRE,Bremen Airport,Germany,53.04750061,8.786669731,13839,0.049447251263068384
2021,BRQ,Brno-Turany Airport,Czech Republic,49.15129852,16.69440079,6096,0.021781230124984816
2021,BRS,Bristol Airport,United Kingdom,51.382702,-2.71909,25023,0.08940809078370981
2021,BRU,Brussels Airport (Zaventem Airport),Belgium,50.90140152,4.48443985,114144,0.4078406711591645
2021,BSL,EuroAirport Basel-Mulhouse-Freiburg,France,47.59,7.529167,44300,0.15828551419567377
2021,BTS,M. R. Stefanik Airport,Slovakia,48.17020035,17.21269989,10980,0.03923194008732501
2021,BUD,Budapest Ferenc Liszt International Airport,Hungary,47.42976,19.261093,54543,0.1948841264283213
2021,BVA,Beauvais-Tille Airport,France,49.45439911,2.112780094,16357,0.05844415701351322
2021,BVE,Brive-Souillac Airport,France,45.039722,1.485556,2766,0.009883018787025591
2021,BVG,Berlevag Airport,Norway,70.871399,29.034201,1623,0.005799038138590938
2021,BYF,Albert - Picardie Airport,France,49.9715004,2.697659969,999,0.0035694634013877674
2021,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Poland,53.09680176,17.97769928,2135,0.007628432794757641
2021,BZR,Beziers Cap d'Agde Airport,France,43.32350159,3.353899956,4983,0.01780444056968493
2021,CAT,Cascais Municipal Aerodrome,Portugal,38.724998,-9.35523,6321,0.022585163323495572
2021,CCF,Carcassonne Airport,France,43.2159996,2.306319952,4085,0.014595853848517547
2021,CDG,Charles de Gaulle Airport (Roissy Airport),France,49.012798,2.55,256094,0.9150331935085074
2021,CEQ,Cannes - Mandelieu Airport,France,43.542,6.95348,15351,0.054849682357060676
2021,CFE,Clermont-Ferrand Auvergne Airport,France,45.7867012,3.169169903,6402,0.022874579274959447
2021,CFN,Donegal Airport,Ireland,55.0442009,-8.340999603,1396,0.004987958867204528
2021,CFR,Caen - Carpiquet Airport,France,49.1733017,-0.449999988,4439,0.015860708747507807
2021,CFU,Corfu International Airport (Ioannis Kapodistrias Int'l Airport),Greece,39.60189819,19.9116993,21012,0.07507664163159136
2021,CGN,Cologne Bonn Airport,Germany,50.86589813,7.142739773,90002,0.321580425477179
2021,CHQ,Chania International Airport,Greece,35.53170013,24.14970016,20342,0.07268270721824821
2021,CHR,Chateauroux-Centre Marcel Dassault Airport,France,46.860278,1.721111,2722,0.009725805183761264
2021,CIA,Ciampino-G. B. Pastine International Airport,Italy,41.7994,12.5949,35420,0.1265569506277825
2021,CLY,Calvi - Sainte-Catherine Airport,France,42.5244444,8.7930556,6173,0.022056353930697385
2021,CMF,Chambery-Savoie Airport,France,45.63809967,5.88022995,4007,0.01431715700636715
2021,CMN,Mohammed V International Airport,Morocco,33.36750031,-7.589970112,46907,0.16760042018908508
2021,CPH,Copenhagen Airport,Denmark,55.61790085,12.65600014,109870,0.3925695134238979
2021,CQM,Ciudad Real Central Airport,Spain,38.85638889,-3.97,237,0.0008468096357646655
2021,CRL,Brussels South Charleroi Airport,Belgium,50.459202,4.45382,33174,0.11853191078842622
2021,CTA,Catania-Fontanarossa Airport,Italy,37.466801,15.0664,50975,0.1821355324181596
2021,DLE,Dole-Jura Airport,France,47.042686,5.435063,2548,0.009104096843579611
2021,DNR,Dinard-Pleurtuit-Saint-Malo Airport,France,48.58769989,-2.079960108,1900,0.006788769231868627
2021,DOL,Deauville - Saint-Gatien Airport,France,49.36529922,0.154305995,2536,0.009061220406325704
2021,DRS,Dresden Airport,Germany,51.13280106,13.76720047,7318,0.026147480652007688
2021,DUB,Dublin Airport,Ireland,53.421299,-6.27007,91015,0.32519991138869636
2021,DUS,Dusseldorf Airport,Germany,51.289501,6.76678,82021,0.29306402166689294
2021,EAS,San Sebastian Airport,Spain,43.35649872,-1.790609956,2428,0.008675332471040539
2021,EBU,Saint-Etienne-Boutheon Airport,France,45.54059982,4.296390057,1953,0.006978140163073383
2021,EDI,Edinburgh Airport,United Kingdom,55.95000076,-3.372499943,43617,0.1558451303086389
2021,EFL,Cephalonia International Airport,Greece,38.12009811,20.50049973,4663,0.016661068909580738
2021,EGC,Bergerac Dordogne Perigord Airport,France,44.82529831,0.518611014,2523,0.009014770932633972
2021,EMA,East Midlands Airport,United Kingdom,52.83110046,-1.328060031,46886,0.16752538642389075
2021,ERF,Erfurt-Weimar Airport,Germany,50.97980118,10.95810032,3597,0.012852212066858658
2021,ESB,Esenboga International Airport,Türkiye,40.12810135,32.99509811,61389,0.2193451338816753
2021,ETZ,Metz-Nancy-Lorraine Airport,France,48.98210144,6.251319885,1807,0.006456476843150846
2021,EVE,Harstad/Narvik Airport,Norway,68.49130249,16.67810059,8800,0.03144272065286522
2021,EVN,Zvartnots International Airport,Armenia,40.14730072,44.39590073,19439,0.0694562553148917
2021,FAB,Farnborough Airport,United Kingdom,51.2757988,-0.776332974,25278,0.09031921507535534
2021,FAO,Faro Airport,Portugal,37.01440048,-7.965909958,35281,0.12606029856292475
2021,FCO,Leonardo da Vinci-Fiumicino Airport,Italy,41.8002778,12.2388889,113991,0.40729399658417714
2021,FDE,Forde Airport,Norway,61.39110184,5.756939888,2576,0.009204141863838727
2021,FEZ,Fes-Saiss Airport,Morocco,33.9272995,-4.97796011,8301,0.029659775470390247
2021,FLW,Flores Airport,Portugal,39.45529938,-31.13139915,1616,0.005774026883526158
2021,FMO,Munster Osnabruck International Airport,Germany,52.13460159,7.684830189,11977,0.042794257415837124
2021,FNC,Madeira Airport,Portugal,32.697899,-16.7745,16652,0.05949820276267177
2021,FNI,Nimes-Ales-Camargue-Cevennes Airport (Garons Airport),France,43.75740051,4.416349888,3861,0.013795493686444614
2021,FRA,Frankfurt Airport,Germany,50.033333,8.570556,261966,0.9360140634714192
2021,FRO,Floro Airport,Norway,61.58359909,5.024720192,6779,0.024221614012019693
2021,FSC,Figari-Sud Corse Airport,France,41.50059891,9.097780228,12219,0.04365893223379092
2021,FUE,Fuerteventura Airport,Spain,28.45269966,-13.86380005,32828,0.11729564018093856
2021,GDN,Gdansk Lech Walesa Airport,Poland,54.37760162,18.46619987,25444,0.09091233912403439
2021,GLA,Glasgow Airport,United Kingdom,55.871899,-4.43306,32611,0.11652029127393042
2021,GMZ,La Gomera Airport,Spain,28.02960014,-17.21459961,1975,0.007056746964705546
2021,GNB,Grenoble-Isere Airport,France,45.36289978,5.329370022,5066,0.018101002594024453
2021,GOT,Goteborg Landvetter Airport,Sweden,57.66279984,12.27980042,27233,0.09730450131130437
2021,GRO,Girona-Costa Brava Airport,Spain,41.90100098,2.760550022,7089,0.02532925530774563
2021,GRQ,Groningen Airport Eelde,Netherlands,53.11970139,6.579440117,8078,0.02886298834475514
2021,GRX,Federico Garcia Lorca Airport (Granada Jaen Airport),Spain,37.18870163,-3.777359962,6034,0.021559701865839626
2021,GRZ,Graz Airport,Austria,46.99110031,15.43959999,10545,0.03767766923687088
2021,GVA,Geneva Airport,Switzerland,46.23809814,6.108950138,91512,0.32697571049829566
2021,HAJ,Hannover Airport,Germany,52.46110153,9.685079575,31476,0.11246489491699836
2021,HAM,Hamburg Airport,Germany,53.63040161,9.988229752,63075,0.22536927331584927
2021,HAU,Haugesund Airport,Norway,59.34529877,5.208360195,4903,0.017518597654658883
2021,HEL,Helsinki Airport (Helsinki-Vantaa Airport),Finland,60.31719971,24.9633007,72296,0.25831624230903905
2021,HER,Heraklion International Airport (Nikos Kazantzakis Airport),Greece,35.33969879,25.18029976,41897,0.14969950763557888
2021,HFT,Hammerfest Airport,Norway,70.67970276,23.66860008,10488,0.03747400615991482
2021,HOR,Horta Airport,Portugal,38.51990128,-28.71590042,4391,0.015689202998492177
2021,HOV,Orsta-Volda Airport,Norway,62.18000031,6.074100018,3679,0.013145201054760356
2021,HVG,Honningsvag Airport,Norway,71.00969696,25.98360062,1985,0.007092477329083802
2021,IBZ,Ibiza Airport,Spain,38.8728981,1.37311995,59880,0.2139534218969965
2021,IEG,Zielona Gora Airport,Poland,52.13850021,15.7986002,707,0.0025261367615426944
2021,ILD,Lleida-Alguaire Airport,Spain,41.728185,0.535023,4660,0.016650349800267264
2021,INN,Innsbruck Airport (Kranebitten Airport),Austria,47.260201,11.344,7236,0.02585449166410599
2021,ISL,Istanbul Ataturk Airport,Türkiye,40.976898,28.8146,34502,0.12327690317785861
2021,IST,Istanbul Ataturk Airport,Türkiye,41.275278,28.751944,34502,0.12327690317785861
2021,JMK,Mykonos Island National Airport,Greece,37.43510056,25.34810066,15974,0.05707568405782602
2021,JSI,Skiathos Island National Airport,Greece,39.17710114,23.50370026,2974,0.010626210366093314
2021,JTR,Santorini (Thira) National Airport,Greece,36.39920044,25.47929955,15842,0.056604043248033045
2021,KBP,Boryspil International Airport,Ukraine,50.34500122,30.8946991,75817,0.270896903606623
2021,KGS,Kos Island International Airport,Greece,36.79330063,27.0916996,14193,0.050712106162058644
2021,KIR,Kerry Airport (Farranfore Airport),Ireland,52.18090057,-9.523779869,2856,0.010204592066429893
2021,KIV,Chisinau International Airport,Moldova,46.92770004,28.93099976,16799,0.060023439119032136
2021,KKN,Kirkenes Airport,Norway,69.72579956,29.8913002,7049,0.025186333850232605
2021,KLU,Klagenfurt Airport,Austria,46.642502,14.3377,3974,0.014199246803918906
2021,KLV,Karlovy Vary Airport,Czech Republic,50.20299911,12.91499996,1830,0.006538656681220835
2021,KRK,John Paul II International Airport Krakow-Balice,Poland,50.077702,19.7848,32925,0.11764222471540765
2021,KRS,Kristiansand Airport,Norway,58.204201,8.08537,8629,0.030831731421997043
2021,KSU,Kristiansund Airport,Norway,63.11180115,7.824520111,8096,0.028927303000636
2021,KTW,Katowice International Airport,Poland,50.4743,19.08,24570,0.08778950527737482
2021,KUN,Kaunas International Airport,Lithuania,54.96390152,24.08480072,6606,0.023603478708275866
2021,LAI,Lannion - Cote de Granit Airport,France,48.754398,-3.47166,593,0.0021188106076305765
2021,LBG,Paris-Le Bourget Airport,France,48.9693985,2.441390038,51902,0.18544773719602392
2021,LCA,Larnaca International Airport,Cyprus,34.87509918,33.62490082,38018,0.1358396992932534
2021,LCG,A Coruna Airport,Spain,43.302101,-8.37726,6434,0.022988916440969866
2021,LCJ,Lodz Wladyslaw Reymont Airport,Poland,51.72190094,19.3980999,3076,0.010990660082751524
2021,LCY,London City Airport,United Kingdom,51.505299,0.055278,14483,0.051748286729028065
2021,LDE,Tarbes-Lourdes-Pyrenees Airport,France,43.17869949,-0.006439,4870,0.01740068745221064
2021,LDY,City of Derry Airport,United Kingdom,55.0428009,-7.161109924,2461,0.008793242673488784
2021,LEH,Le Havre - Octeville Airport,France,49.53390121,0.088055998,847,0.0030263618628382774
2021,LEI,Almeria Airport,Spain,36.84389877,-2.370100021,4770,0.017043383808428077
2021,LEJ,Leipzig/Halle Airport,Germany,51.423889,12.236389,73903,0.2640581118646248
2021,LEN,Leon Airport,Spain,42.5890007,-5.655560017,855,0.003054946154340882
2021,LEY,Lelystad Airport,Netherlands,52.4603,5.52722,2024,0.007231825750159
2021,LGG,Liege Airport,Belgium,50.63740158,5.443220139,41908,0.14973881103639494
2021,LGW,Gatwick Airport,United Kingdom,51.148102,-0.190278,55843,0.1995290737974946
2021,LHR,Heathrow Airport,United Kingdom,51.4706,-0.461941,195340,0.6979569377648513
2021,LIG,Limoges - Bellegarde Airport,France,45.8628006,1.179440022,4673,0.016696799273958996
2021,LIL,Lille Airport (Lille-Lesquin Airport),France,50.563332,3.086886,15022,0.053674153369016056
2021,LIN,Linate Airport,Italy,45.445099,9.27674,66642,0.23811429428957318
2021,LIS,Lisbon Portela Airport,Portugal,38.7813,-9.13592,115380,0.4122569441963169
2021,LJU,Ljubljana Joze Pucnik Airport (Brnik Airport),Slovenia,46.223701,14.4576,12975,0.04636014778078707
2021,LKL,Lakselv Airport,Norway,70.06880188,24.9734993,2407,0.008600298705846202
2021,LKN,Leknes Airport,Norway,68.15249634,13.6093998,4345,0.015524843322352202
2021,LME,Le Mans Arnage Airport,France,47.94860077,0.201666996,1314,0.0046949698793028296
2021,LNZ,Linz Airport (Blue Danube Airport),Austria,48.2332,14.1875,8570,0.03062092227216533
2021,LPA,Gran Canaria Airport,Spain,27.93190002,-15.38659954,81541,0.29134896417673667
2021,LPX,Liepaja International Airport,Latvia,56.51750183,21.09690094,717,0.00256186712592095
2021,LRH,La Rochelle - Ile de Re Airport,France,46.17919922,-1.195279956,3641,0.013009425670122985
2021,LRT,Lorient South Brittany Airport (Lann-Bihoue Airport),France,47.76060104,-3.440000057,4147,0.014817382107662733
2021,LTN,Luton Airport,United Kingdom,51.87469864,-0.368333012,61424,0.21947019015699923
2021,LUX,Luxembourg Findel Airport,Luxembourg,49.6233333,6.2044444,47684,0.17037666950127558
2021,LUZ,Lublin Airport,Poland,51.240278,22.713611,1825,0.006520791499031707
2021,LYN,Lyon-Bron Airport,France,45.72719955,4.944270134,9896,0.03535876858872207
2021,LYR,Svalbard Airport,Norway,78.24610138,15.46560001,1397,0.004991531903642353
2021,LYS,Lyon-Saint-Exupery Airport,France,45.725556,5.081111,54765,0.1956773405175186
2021,MAD,Adolfo Suarez Madrid-Barajas Airport,Spain,40.471926,-3.56264,217547,0.7773033579396442
2021,MAH,Menorca Airport (Mahon Airport),Spain,39.86259842,4.218649864,25902,0.09254878981255851
2021,MAN,Manchester Airport,United Kingdom,53.35369873,-2.274950027,66648,0.2381357325082001
2021,MBX,Maribor Edvard Rusjan Airport,Slovenia,46.47990036,15.68610001,1962,0.007010297491013813
2021,MEH,Mehamn Airport,Norway,71.02970123,27.82670021,2550,0.009111242916455263
2021,MJF,Mosjoen Airport,Norway,65.78399658,13.21490002,3902,0.013941988180395463
2021,MJV,Murcia-San Javier Airport,Spain,37.77500153,-0.812389016,319,0.0011397986236663642
2021,MLA,Malta International Airport (Luqa Airport),Malta,35.857498,14.4775,32499,0.11612011119289395
2021,MLH,EuroAirport Basel Mulhouse Freiburg,France,47.59818,7.525496,44300,0.15828551419567377
2021,MLN,Melilla Airport,Spain,35.27980042,-2.956259966,7574,0.02706217798009104
2021,MOL,Molde Airport,Norway,62.74470139,7.262499809,4095,0.014631584212895803
2021,MPL,Montpellier-Mediterranee Airport (Frejorgues Airport),France,43.57619858,3.963010073,21819,0.07796008203691661
2021,MQN,Mo i Rana Airport,Norway,66.36389923,14.30140018,4627,0.01653243959781902
2021,MRS,Marseille Provence Airport,France,43.43927192,5.221424103,59699,0.21330670230175008
2021,MST,Maastricht Aachen Airport,Netherlands,50.911701,5.77014,8897,0.0317893051873343
2021,MUC,Munich Airport,Germany,48.353802,11.7861,150437,0.5375168825971687
2021,MXP,Milan-Malpensa A,Italy,45.6306,8.72811,118460,0.42326189642481976
2021,NAP,Naples International Airport,Italy,40.886002,14.2908,46280,0.16536012634256844
2021,NCE,Nice Cote d'Azur Airport,France,43.65840149,7.215869904,94252,0.3367658303379378
2021,NCL,Newcastle Airport,United Kingdom,55.03749847,-1.691669941,16289,0.05820119053574108
2021,NCY,Annecy - Haute-Savoie - Mont Blanc Airport,France,45.9308333,6.1063889,3834,0.013699021702623323
2021,NOC,Ireland West Airport Knock,Ireland,53.91030121,-8.818490028,1678,0.005995555142671345
2021,NTE,Nantes Atlantique Airport,France,47.15319824,-1.610730052,30446,0.10878466738603801
2021,NUE,Nuremberg Airport,Germany,49.498699,11.078056,20578,0.07352594381757505
2021,ODB,Cordoba Airport,Spain,37.84199905,-4.848879814,477,0.001704338380842808
2021,OPO,Francisco de Sa Carneiro Airport,Portugal,41.24810028,-8.681389809,53942,0.19273673152918813
2021,ORK,Cork Airport,Ireland,51.84130096,-8.491109848,8153,0.02913096607759206
2021,ORY,Orly Airport,France,48.7233333,2.3794444,120598,0.43090104832889087
2021,OSL,Oslo Airport,Norway,60.19390106,11.10039997,123783,0.44228116938336537
2021,OSR,Leos Janacek Airport,Czech Republic,49.69630051,18.11109924,6609,0.023614197817589343
2021,OST,Ostend-Bruges International Airport,Belgium,51.19889832,2.862220049,6800,0.02429664777721403
2021,OSY,Namsos Airport,Norway,64.47219849,11.57859993,2338,0.008353759191636237
2021,OTP,Henri Coanda International Airport,Romania,44.5711111,26.085,71712,0.25622958902934895
2021,OVD,Asturias Airport (Oviedo Airport),Spain,43.56359863,-6.034619808,7532,0.026912110449702365
2021,OZP,Moron Air Base,Spain,37.17490005,-5.615940094,4949,0.01768295733079886
2021,PDL,Joao Paulo II Airport,Portugal,37.74119949,-25.69790077,17063,0.06096672073861809
2021,PFO,Paphos International Airport,Cyprus,34.7179985,32.4856987,13611,0.04863259895524415
2021,PGF,Perpignan-Rivesaltes Airport,France,42.74039841,2.87067008,10107,0.036112679277103266
2021,PIS,Poitiers-Biard Airport,France,46.58769989,0.306665987,4254,0.015199697006510072
2021,PLQ,Palanga International Airport,Lithuania,55.97320175,21.09390068,1666,0.0059526787054174374
2021,PMI,Palma de Mallorca Airport,Spain,39.55170059,2.738810062,140536,0.5021402488262575
2021,PMO,Falcone-Borsellino Airport (Punta Raisi Airport),Italy,38.175999,13.091,40985,0.14644089840428193
2021,PNA,Pamplona Airport,Spain,42.77000046,-1.646329999,2654,0.009482838705989123
2021,POW,Portoroz Airport,Slovenia,45.47340012,13.61499977,2027,0.007242544859472477
2021,POZ,Poznan???Lawica Airport,Poland,52.42100143,16.82629967,13847,0.04947583555457098
2021,PRG,Vaclav Havel Airport Prague,Czech Republic,50.1008,14.26,56540,0.202019480194659
2021,PSA,Pisa International Airport (Galileo Galilei Airport),Italy,43.683899,10.3927,25329,0.09050143993368444
